height,Model,Scenarios,Ensemble,Final year,slope,intercept,r_value,p_value,std_err,Time Span
TMS,EC-Earth3,SSP3-7.0,r103i1p1f1,2032,-0.10286032891466328,439.88274090431264,-0.9850596440061179,2.1409879738645062e-07,0.006357811404934983,10 years
TMS,EC-Earth3,SSP3-7.0,r103i1p1f1,2037,-0.08147812559448632,396.54930440226434,-0.9769229322927306,4.2657671143045286e-10,0.004940765374535192,15 years
TMS,EC-Earth3,SSP3-7.0,r104i1p1f1,2027,-0.10038891245260687,434.8820381241911,-0.990117291682214,0.0011776140411784942,0.00820948289335719,5 years
TMS,EC-Earth3,SSP2-4.5,r144i1p1f1,2037,-0.06181971956119584,356.8160592322262,-0.9529204576310878,4.1451199854676545e-08,0.005455783117466072,15 years
TMS,EC-Earth3,SSP3-7.0,r101i1p1f1,2037,-0.08558199734493498,404.8895737436138,-0.97527950524673,6.644728470002558e-10,0.0053780458687303235,15 years
TMS,EC-Earth3,SSP2-4.5,r144i1p1f1,2027,-0.09837986618393871,430.89980473277615,-0.96733006594265,0.0070536917677627405,0.014886193406808655,5 years
TMS,EC-Earth3,SSP2-4.5,r113i1p1f1,2042,-0.058736179712646726,350.55941763429394,-0.9783872399285701,9.036346687323179e-14,0.002925967046880117,20 years
TMS,EC-Earth3,SSP2-4.5,r114i1p1f1,2027,-0.10351554097758538,441.2949512850235,-0.9644689845673927,0.007996814533512267,0.016371295987774644,5 years
TMS,EC-Earth3,SSP2-4.5,r114i1p1f1,2032,-0.08869628642233834,411.2879633362254,-0.9870218944556398,1.221922165400226e-07,0.005102002113135254,10 years
TMS,EC-Earth3,SSP2-4.5,r114i1p1f1,2037,-0.06235635094359882,357.90913493587533,-0.9521040166010257,4.626050808723761e-08,0.005554252817210342,15 years
TMS,EC-Earth3,SSP2-4.5,r114i1p1f1,2042,-0.060553189780793534,354.2521872566482,-0.9767712415620211,1.719033497181764e-13,0.0031311156903202166,20 years
TMS,EC-Earth3,SSP2-4.5,r115i1p1f1,2027,-0.1015408741245068,437.30894302570164,-0.9955004103274008,0.0003620761222435029,0.005580218356220874,5 years
TMS,EC-Earth3,SSP2-4.5,r115i1p1f1,2032,-0.08937422537856916,412.6710283817171,-0.9846563068655406,2.3805575677628038e-07,0.005600028492808516,10 years
TMS,EC-Earth3,SSP2-4.5,r115i1p1f1,2037,-0.06285893463973916,358.93558541377394,-0.9521527383883829,4.5960924774641785e-08,0.005595954311608405,15 years
TMS,EC-Earth3,SSP2-4.5,r115i1p1f1,2042,-0.05911529721345087,351.3446103583349,-0.9714868900384477,1.0668406344537809e-12,0.003400524606530084,20 years
TMS,EC-Earth3,SSP2-4.5,r116i1p1f1,2027,-0.13155822378103893,498.1001362098767,-0.9891042697859828,0.0013630359240364614,0.0113050436287373,5 years
TMS,EC-Earth3,SSP2-4.5,r116i1p1f1,2032,-0.09364892953632445,421.33744846489765,-0.9734920172914919,2.0921967577056844e-06,0.007779137639326253,10 years
TMS,EC-Earth3,SSP2-4.5,r116i1p1f1,2037,-0.061507260863667104,356.19930896127016,-0.9254944385011219,7.660630272547779e-07,0.006981461985660743,15 years
TMS,EC-Earth3,SSP2-4.5,r116i1p1f1,2042,-0.06010124895972016,353.34899579823076,-0.9619959464000816,1.368106483069917e-11,0.004021036509960901,20 years
TMS,EC-Earth3,SSP2-4.5,r117i1p1f1,2027,-0.10829573354773175,450.9780956987627,-0.9859333126246351,0.001998495264262413,0.010599403553609745,5 years
TMS,EC-Earth3,SSP2-4.5,r117i1p1f1,2032,-0.08830275733627622,410.49617146260704,-0.9842865877197756,2.6172626647010854e-07,0.005600736689637622,10 years
TMS,EC-Earth3,SSP2-4.5,r117i1p1f1,2037,-0.06344487206046401,360.12025031659005,-0.953360988117294,3.903578623846665e-08,0.005571003080490707,15 years
TMS,EC-Earth3,SSP2-4.5,r117i1p1f1,2042,-0.05979711565130252,352.72447700942325,-0.9717928238709049,9.692120139842678e-13,0.0034204302748056157,20 years
TMS,EC-Earth3,SSP2-4.5,r118i1p1f1,2027,-0.10608349040349765,446.5219391401347,-0.9629414969163463,0.008516020439245433,0.017154769426456773,5 years
TMS,EC-Earth3,SSP2-4.5,r118i1p1f1,2032,-0.09055579463661265,415.07742486683946,-0.9749006994419747,1.6845481561885679e-06,0.007311631779912108,10 years
TMS,EC-Earth3,SSP2-4.5,r118i1p1f1,2037,-0.06609080536483519,365.4967625330804,-0.9557945190914144,2.77173768761319e-08,0.005639031288882701,15 years
TMS,EC-Earth3,SSP2-4.5,r118i1p1f1,2042,-0.06166307216776047,356.51662073819836,-0.9756915040207234,2.5773185983356857e-13,0.003264487372251473,20 years
TMS,EC-Earth3,SSP2-4.5,r119i1p1f1,2027,-0.10946517785226036,453.3704363653931,-0.9502653563166358,0.013214650099315342,0.020713182021054665,5 years
TMS,EC-Earth3,SSP2-4.5,r119i1p1f1,2032,-0.08867627581956851,411.26998329030835,-0.9743828261082479,1.8267932476419737e-06,0.007236259318404962,10 years
TMS,EC-Earth3,SSP2-4.5,r119i1p1f1,2037,-0.06613076049412925,365.57916788909597,-0.9598786389431834,1.4907281582009215e-08,0.005358187813697234,15 years
TMS,EC-Earth3,SSP2-4.5,r119i1p1f1,2042,-0.06312988065514782,359.49388471750945,-0.9786453884991855,8.117702427604126e-14,0.003125382548301135,20 years
TMS,EC-Earth3,SSP2-4.5,r113i1p1f1,2037,-0.059959913193046284,353.0394551733961,-0.9574316674037111,2.1774328551389086e-08,0.005013813277129511,15 years
TMS,EC-Earth3,SSP2-4.5,r11i1p1f1,2027,-0.09260386980103022,419.1976055673149,-0.9933881369783928,0.0006447456727201935,0.006178846375577912,5 years
TMS,EC-Earth3,SSP2-4.5,r113i1p1f1,2032,-0.08111238788141681,395.90856664210435,-0.97978706022209,7.127262214880136e-07,0.005855102139632699,10 years
TMS,EC-Earth3,SSP2-4.5,r112i1p1f1,2042,-0.06238472732254256,357.9747423847223,-0.9711379635210543,1.1887453831622985e-12,0.003611462366667939,20 years
TMS,EC-Earth3,SSP2-4.5,r108i1p1f1,2037,-0.06039067712592936,353.9265011936712,-0.9567864684326607,2.39734567418211e-08,0.0050905510441411304,15 years
TMS,EC-Earth3,SSP2-4.5,r144i1p1f1,2032,-0.08625455301240215,406.3365411964136,-0.9789161060480643,8.428508728316742e-07,0.006363274591872556,10 years
TMS,EC-Earth3,SSP2-4.5,r108i1p1f1,2042,-0.06028466810458485,353.7125684958248,-0.9794905517213822,5.661439717554663e-14,0.002922968102236393,20 years
TMS,EC-Earth3,SSP2-4.5,r109i1p1f1,2027,-0.1063789180174041,447.0995729209119,-0.9639118053534004,0.008184960731421009,0.016962943315012212,5 years
TMS,EC-Earth3,SSP2-4.5,r109i1p1f1,2032,-0.08463306796336917,403.0726416416417,-0.9802251846496828,6.532577506209271e-07,0.00604063705827524,10 years
TMS,EC-Earth3,SSP2-4.5,r109i1p1f1,2037,-0.06438097667740367,362.0297221662047,-0.9643824429458242,6.950346547491642e-09,0.004897581543816284,15 years
TMS,EC-Earth3,SSP2-4.5,r109i1p1f1,2042,-0.061440276380443776,356.0675331685616,-0.9800872533923015,4.3497315778528754e-14,0.002933998684606347,20 years
TMS,EC-Earth3,SSP2-4.5,r10i1p1f1,2027,-0.10864680880443132,451.7024068182846,-0.9425183280948539,0.016400138134213493,0.02223892557474555,5 years
TMS,EC-Earth3,SSP2-4.5,r10i1p1f1,2032,-0.09074680661416858,415.46163319860614,-0.9811874613406445,5.357096984169333e-07,0.006312782929694653,10 years
TMS,EC-Earth3,SSP2-4.5,r10i1p1f1,2037,-0.06537321790807786,364.0397619447499,-0.9571442232098434,2.27321165060719e-08,0.0054861402412444095,15 years
TMS,EC-Earth3,SSP2-4.5,r10i1p1f1,2042,-0.061279741651733714,355.7391024831541,-0.9752306221680248,3.0468646157954807e-13,0.003275969105311498,20 years
TMS,EC-Earth3,SSP2-4.5,r10i1p1f2,2027,-0.11118887611134767,456.8426480513609,-0.975879724921646,0.004480533047984939,0.014360706244556725,5 years
TMS,EC-Earth3,SSP2-4.5,r10i1p1f2,2032,-0.08617915422225907,406.1932953926299,-0.9766726830854456,1.2595860751801978e-06,0.006698969000691533,10 years
TMS,EC-Earth3,SSP2-4.5,r10i1p1f2,2037,-0.0609142296540676,354.9913149325417,-0.9464702029128493,9.401269151900986e-08,0.005761848205593199,15 years
TMS,EC-Earth3,SSP2-4.5,r10i1p1f2,2042,-0.059930854205698825,352.9982132382746,-0.9728121596060078,6.985010125664102e-13,0.0033629115806232696,20 years
TMS,EC-Earth3,SSP2-4.5,r110i1p1f1,2027,-0.09233652803136466,418.67046427492414,-0.9697386393404217,0.006290502122745178,0.01342167568829416,5 years
TMS,EC-Earth3,SSP2-4.5,r110i1p1f1,2032,-0.09018666615328651,414.31998319936827,-0.9891396052205381,6.007437751629942e-08,0.004738001420860905,10 years
TMS,EC-Earth3,SSP2-4.5,r110i1p1f1,2037,-0.06375799779678439,360.7584974037744,-0.9468766262906108,8.955742306587607e-08,0.006005948967599747,15 years
TMS,EC-Earth3,SSP2-4.5,r110i1p1f1,2042,-0.06115257474760991,355.47415616711316,-0.9737257331360765,5.152459113748934e-13,0.0033709363492993917,20 years
TMS,EC-Earth3,SSP2-4.5,r111i1p1f1,2027,-0.10218615224274573,438.63687704483834,-0.9791679650496675,0.0035980703281925587,0.012234363975730456,5 years
TMS,EC-Earth3,SSP2-4.5,r111i1p1f1,2037,-0.06780456031469788,368.9680161813212,-0.960681867589143,1.3096496478244159e-08,0.005435101275364191,15 years
TMS,EC-Earth3,SSP2-4.5,r111i1p1f1,2042,-0.06256188843239843,358.3372333218944,-0.9742513805980905,4.303833671715109e-13,0.0034125636945743568,20 years
TMS,EC-Earth3,SSP2-4.5,r112i1p1f1,2027,-0.11772132496592747,470.0729219687292,-0.9912251674578629,0.0009854161105269427,0.009063622288947176,5 years
TMS,EC-Earth3,SSP2-4.5,r112i1p1f1,2032,-0.08639660624020178,406.6438804920089,-0.9757154625147185,1.477694958556701e-06,0.006857339000997845,10 years
TMS,EC-Earth3,SSP2-4.5,r112i1p1f1,2037,-0.06544435450618918,364.17767782988926,-0.9501301812336518,5.985885884946047e-08,0.005957555479019794,15 years
TMS,EC-Earth3,SSP2-4.5,r113i1p1f1,2027,-0.11230058220684214,459.0604826396625,-0.9893210158822066,0.0013226102107817329,0.00955215918585567,5 years
TMS,EC-Earth3,SSP2-4.5,r11i1p1f1,2032,-0.08530086335402848,404.40388121989207,-0.9822067994067378,4.292309251560194e-07,0.00576642987854478,10 years
TMS,EC-Earth3,SSP2-4.5,r111i1p1f1,2032,-0.09395865017398905,421.97352146747915,-0.9945205855586318,3.917925467934065e-09,0.0034919203986404908,10 years
TMS,EC-Earth3,SSP2-4.5,r11i1p1f1,2042,-0.05971006453487887,352.54000239724405,-0.9761146633301652,2.2039205308456113e-13,0.0031324359899079068,20 years
TMS,EC-Earth3,SSP2-4.5,r133i1p1f1,2042,-0.05879966394050771,350.69216277317116,-0.9680526286346663,2.932084301722882e-12,0.0035898437151565244,20 years
TMS,EC-Earth3,SSP2-4.5,r134i1p1f1,2027,-0.10090398335709666,436.01087953684095,-0.9374396556165648,0.018606496449695552,0.021635554005205615,5 years
TMS,EC-Earth3,SSP2-4.5,r134i1p1f1,2032,-0.08621645067645019,406.26558101691546,-0.97626291587743,1.3497792889045793e-06,0.0067626108822245665,10 years
TMS,EC-Earth3,SSP2-4.5,r134i1p1f1,2037,-0.06250209767600633,358.20670292334665,-0.9481855163045163,7.639432842950717e-08,0.0058085849147098065,15 years
TMS,EC-Earth3,SSP2-4.5,r134i1p1f1,2042,-0.06214641178734035,357.4866820159244,-0.9749337847690961,3.388029490005176e-13,0.0033429150251949105,20 years
TMS,EC-Earth3,SSP2-4.5,r135i1p1f1,2027,-0.10415056323454622,442.62651864877915,-0.9084748568088101,0.0327786106781462,0.02766314245760849,5 years
TMS,EC-Earth3,SSP2-4.5,r135i1p1f1,2032,-0.09116552851015482,416.3228064047423,-0.9641604365769654,6.912375321094975e-06,0.008869643995211311,10 years
TMS,EC-Earth3,SSP2-4.5,r135i1p1f1,2037,-0.06714040779286766,367.62944441676416,-0.9437177148668198,1.2936560564811408e-07,0.006526384380001601,15 years
TMS,EC-Earth3,SSP2-4.5,r135i1p1f1,2042,-0.062226089354935114,357.66338376697524,-0.9681646796232363,2.8419789411777304e-12,0.00379203511414114,20 years
TMS,EC-Earth3,SSP2-4.5,r13i1p1f2,2027,-0.10624881230559709,446.83343976246454,-0.9570560449594687,0.010613764118225113,0.018581413036892206,5 years
TMS,EC-Earth3,SSP2-4.5,r13i1p1f2,2032,-0.0860462885754802,405.92563459279074,-0.9827886155650992,3.7604783963942504e-07,0.0057183817271849995,10 years
TMS,EC-Earth3,SSP2-4.5,r13i1p1f2,2037,-0.06369329094038442,360.62459619590396,-0.9626385904223868,9.442983084719072e-09,0.004969246475679718,15 years
TMS,EC-Earth3,SSP2-4.5,r140i1p1f1,2027,-0.09972911319916022,433.65049430341645,-0.930652144279846,0.02169269391817311,0.0226382307279662,5 years
TMS,EC-Earth3,SSP2-4.5,r140i1p1f1,2032,-0.08666261378472252,407.19648018081,-0.9818355247437666,4.659843767080736e-07,0.005920975729195786,10 years
TMS,EC-Earth3,SSP2-4.5,r140i1p1f1,2037,-0.06539983213313941,364.1029411123565,-0.9621211114855114,1.0313267697671611e-08,0.0051396877104954225,15 years
TMS,EC-Earth3,SSP2-4.5,r140i1p1f1,2042,-0.06086424583277921,354.9051776286082,-0.9782223808863143,9.670173512941375e-14,0.003043905406581539,20 years
TMS,EC-Earth3,SSP2-4.5,r141i1p1f1,2027,-0.09639409975456488,426.9002182954126,-0.9313771056649198,0.02135579799653109,0.0217536592458765,5 years
TMS,EC-Earth3,SSP2-4.5,r141i1p1f1,2032,-0.09128102306185439,416.53879767946796,-0.97405857807773,1.920299849777712e-06,0.007497687523424675,10 years
TMS,EC-Earth3,SSP2-4.5,r141i1p1f1,2037,-0.06400177207032635,361.25478569862776,-0.9463896801868239,9.491711628509363e-08,0.006058839141582679,15 years
TMS,EC-Earth3,SSP2-4.5,r141i1p1f1,2042,-0.06114577293561376,355.4615553565446,-0.971429032866678,1.086253463853603e-12,0.003521049677927527,20 years
TMS,EC-Earth3,SSP2-4.5,r142i1p1f1,2027,-0.1204459333578427,475.5902290008104,-0.9926589073903967,0.000754216630717766,0.008472826315988526,5 years
TMS,EC-Earth3,SSP2-4.5,r142i1p1f1,2032,-0.09098222164689329,415.93141750793296,-0.9790329144837089,8.244438107841558e-07,0.006692829986767264,10 years
TMS,EC-Earth3,SSP2-4.5,r11i1p1f1,2037,-0.06280641078129605,358.8178996736491,-0.959747233526869,1.5222666444478997e-08,0.005097688890222375,15 years
TMS,EC-Earth3,SSP2-4.5,r142i1p1f1,2037,-0.06438006251998364,362.02003474213575,-0.9516157238115189,4.9354713514009634e-08,0.00576590373157977,15 years
TMS,EC-Earth3,SSP2-4.5,r142i1p1f1,2042,-0.060636478047156994,354.42782768424473,-0.973551116494064,5.465490491574529e-13,0.0033540290366277222,20 years
TMS,EC-Earth3,SSP2-4.5,r133i1p1f1,2037,-0.060535559823008754,354.21018585244605,-0.9413283361346343,1.6852191035013795e-07,0.0060195143463285545,15 years
TMS,EC-Earth3,SSP2-4.5,r133i1p1f1,2032,-0.0886955564106591,411.2776564132316,-0.9818128079960416,4.6830696780972247e-07,0.00606376437232796,10 years
TMS,EC-Earth3,SSP2-4.5,r13i1p1f2,2042,-0.06012818254788427,353.39497700824234,-0.9784206029624387,8.912656760082016e-14,0.0029929206380841533,20 years
TMS,EC-Earth3,SSP2-4.5,r133i1p1f1,2027,-0.10329665544494163,440.84837984161413,-0.9638661019615024,0.008200457353565236,0.016482469096433,5 years
TMS,EC-Earth3,SSP2-4.5,r128i1p1f1,2037,-0.06290013910633273,359.016591595904,-0.9588185190106907,1.7615871127333817e-08,0.005167632218346951,15 years
TMS,EC-Earth3,SSP2-4.5,r128i1p1f1,2032,-0.0859206990947233,405.6682268451826,-0.9790975119407515,8.143941725975338e-07,0.006310437212837655,10 years
TMS,EC-Earth3,SSP2-4.5,r128i1p1f1,2027,-0.09541199686709377,424.88852588443285,-0.9465492017327118,0.01471472602646158,0.018771931247179793,5 years
TMS,EC-Earth3,SSP2-4.5,r128i1p1f1,2042,-0.06148675567644717,356.1505487092405,-0.9801487035513055,4.231347618450179e-14,0.0029315458853670508,20 years
TMS,EC-Earth3,SSP2-4.5,r129i1p1f1,2027,-0.12493069452510214,484.6617163771841,-0.9921742324679595,0.000830068268008197,0.009077112410542773,5 years
TMS,EC-Earth3,SSP2-4.5,r129i1p1f1,2032,-0.08680427858532405,407.47241709919643,-0.9733997486171568,2.1212419904381047e-06,0.0072236270160097055,10 years
TMS,EC-Earth3,SSP2-4.5,r129i1p1f1,2037,-0.06223120943844843,357.6719780518058,-0.9478315551988048,7.978213834619026e-08,0.005804770390725976,15 years
TMS,EC-Earth3,SSP2-4.5,r129i1p1f1,2042,-0.061659558564335706,356.512401333487,-0.9760718589351574,2.2393742058584488e-13,0.003237711991022651,20 years
TMS,EC-Earth3,SSP2-4.5,r12i1p1f2,2027,-0.12444225500828168,483.66768221182497,-0.9853939017063651,0.0021143719695052078,0.012416175024780367,5 years
TMS,EC-Earth3,SSP2-4.5,r12i1p1f2,2037,-0.0615623773668116,356.2871588770059,-0.9281589024065942,6.085587729309234e-07,0.006846667894240356,15 years
TMS,EC-Earth3,SSP2-4.5,r12i1p1f2,2042,-0.06019076611368959,353.5060405932288,-0.9657980821861711,5.372051528472219e-12,0.0038089209804901564,20 years
TMS,EC-Earth3,SSP2-4.5,r130i1p1f1,2027,-0.11057986436864553,455.62349279630325,-0.9144301887112132,0.029659264783038812,0.028258227969286658,5 years
TMS,EC-Earth3,SSP2-4.5,r130i1p1f1,2032,-0.08950356801970165,412.94681394093766,-0.9729991946637816,2.2508331548184794e-06,0.007506451573858605,10 years
TMS,EC-Earth3,SSP2-4.5,r12i1p1f2,2032,-0.0958419262446529,425.75582888292416,-0.9840587084365805,2.7716593699341465e-07,0.006123906384695062,10 years
TMS,EC-Earth3,SSP2-4.5,r130i1p1f1,2042,-0.06274471035368634,358.71160765178337,-0.9772392048766136,1.4337583621650153e-13,0.0032104307459875792,20 years
TMS,EC-Earth3,SSP2-4.5,r132i1p1f1,2042,-0.05987424752171046,352.8862380885935,-0.9776410804898212,1.2231527717657235e-13,0.0030354530309465505,20 years
TMS,EC-Earth3,SSP2-4.5,r132i1p1f1,2037,-0.060465692224430455,354.0845996340432,-0.9540510827420515,3.549026320669246e-08,0.005267097063276248,15 years
TMS,EC-Earth3,SSP2-4.5,r130i1p1f1,2037,-0.06610653942821745,365.529616549993,-0.9566715196271043,2.438420691045049e-08,0.005580274880806751,15 years
TMS,EC-Earth3,SSP2-4.5,r132i1p1f1,2027,-0.08886504512613841,411.62744234610284,-0.8974028676635132,0.03883628343993619,0.025224947601382542,5 years
TMS,EC-Earth3,SSP2-4.5,r131i1p1f1,2042,-0.060625502747608716,354.40694738348554,-0.9773591887590437,1.3677487890943475e-13,0.003093525322314438,20 years
TMS,EC-Earth3,SSP2-4.5,r131i1p1f1,2037,-0.06321255868793278,359.6533281454157,-0.9556268360952074,2.8396397911653252e-08,0.005404388343701132,15 years
TMS,EC-Earth3,SSP2-4.5,r132i1p1f1,2032,-0.07822284720074218,390.0732458724543,-0.9679598482172571,4.435674998649702e-06,0.007174418102837703,10 years
TMS,EC-Earth3,SSP2-4.5,r131i1p1f1,2032,-0.08828454355653607,410.4629684897706,-0.9834032885467546,3.253796493535448e-07,0.005758701431701989,10 years
TMS,EC-Earth3,SSP2-4.5,r131i1p1f1,2027,-0.11299850700661694,460.49701022173616,-0.974109598190177,0.004981363303279918,0.015141164602276139,5 years
TLS,EC-Earth3,SSP2-4.5,r102i1p1f1,2037,-0.015694837974765567,244.59879261765965,-0.5511623655818636,0.03320535663177802,0.006589900648292686,15 years
TLS,EC-Earth3,SSP2-4.5,r105i1p1f1,2037,-0.008975027853100568,230.96802663874956,-0.3599353531731382,0.18757738365629753,0.00645224240957319,15 years
TLS,EC-Earth3,SSP2-4.5,r105i1p1f1,2032,-0.031290564434410695,276.19148815901127,-0.7422566827703969,0.013953599431427306,0.009987667222348322,10 years
TLS,EC-Earth3,SSP2-4.5,r102i1p1f1,2032,-0.03542184930650582,284.57698872778815,-0.783562357663952,0.007325184017110103,0.009930319448115897,10 years
TLS,EC-Earth3,SSP2-4.5,r105i1p1f1,2027,-0.03260432155723834,278.8526712345139,-0.40386379198583905,0.5001269130457392,0.042639770499121814,5 years
TLS,EC-Earth3,SSP2-4.5,r104i1p1f1,2042,-0.011033034523188006,235.11764746564356,-0.5430492696250008,0.013347973209893373,0.00402109260758708,20 years
TLS,EC-Earth3,SSP2-4.5,r103i1p1f1,2032,-0.027707034725823167,268.95015594746167,-0.6560018583045706,0.03942078935382111,0.011270636522425739,10 years
TLS,EC-Earth3,SSP2-4.5,r104i1p1f1,2032,-0.03171329520610515,277.03273202369115,-0.7267755259956298,0.017261932882340465,0.010596777711479481,10 years
TLS,EC-Earth3,SSP2-4.5,r102i1p1f1,2042,-0.011884655376550257,236.86984355897823,-0.5452994747246117,0.012895346205925133,0.0043061020449100705,20 years
TLS,EC-Earth3,SSP2-4.5,r104i1p1f1,2027,-0.06675901337382868,347.9922499878901,-0.7287663156458253,0.1624945868231374,0.03621603898817393,5 years
TLS,EC-Earth3,SSP2-4.5,r103i1p1f1,2042,-0.012534491558500819,238.19401083817243,-0.6051301604023976,0.00469903506751864,0.003886903689168399,20 years
TLS,EC-Earth3,SSP2-4.5,r103i1p1f1,2027,-0.04884077477842084,311.7389688986881,-0.8305540326865793,0.08156846611016906,0.01890866732600393,5 years
TLS,EC-Earth3,SSP2-4.5,r105i1p1f1,2042,-0.00704691300203443,227.05719451638242,-0.4131346543313013,0.07021845393771957,0.003661272365078556,20 years
TLS,EC-Earth3,SSP2-4.5,r103i1p1f1,2037,-0.017899616006450916,249.0727436844719,-0.6383167128384297,0.010441341606223929,0.00598685822850168,15 years
TLS,EC-Earth3,SSP2-4.5,r104i1p1f1,2037,-0.01276532223536638,238.62989919466926,-0.46116205107889596,0.08359367319797435,0.006812159739432115,15 years
TLS,EC-Earth3,SSP2-4.5,r106i1p1f1,2027,-0.06858322996746723,351.7027643575609,-0.8593200314857579,0.06198673280934287,0.023566526547027834,5 years
TLS,EC-Earth3,SSP2-4.5,r108i1p1f1,2042,-0.011263216564324401,235.6051354242707,-0.5305347821518908,0.016104655834880695,0.004241657842642397,20 years
TLS,EC-Earth3,SSP2-4.5,r106i1p1f1,2037,-0.013447195751926901,240.03656872483515,-0.48327275892869964,0.06800829130357736,0.006756299985785318,15 years
TLS,EC-Earth3,SSP2-4.5,r10i1p1f1,2037,-0.011915709068589663,236.91377529028537,-0.42186133423582606,0.11728325601343163,0.007102694300365696,15 years
TLS,EC-Earth3,SSP2-4.5,r10i1p1f1,2027,-0.06400365464420191,342.3975160802978,-0.6788025757838584,0.2076696457398546,0.03997481886559778,5 years
TLS,EC-Earth3,SSP2-4.5,r10i1p1f1,2042,-0.010075702191200617,233.18389933380215,-0.4940921550691073,0.026807219130541658,0.004178837768193016,20 years
TLS,EC-Earth3,SSP2-4.5,r109i1p1f1,2042,-0.009348704910564507,231.67713011018895,-0.4642324462145875,0.03920774712170998,0.004204098915925502,20 years
TLS,EC-Earth3,SSP2-4.5,r102i1p1f1,2027,-0.0677705940019564,350.07337641707534,-0.7617129566706935,0.1345295569847578,0.03328182328854299,5 years
TLS,EC-Earth3,SSP2-4.5,r109i1p1f1,2037,-0.015330113259276803,243.80820036007714,-0.5424261391538164,0.036700437764405625,0.006585152993443574,15 years
TLS,EC-Earth3,SSP2-4.5,r109i1p1f1,2032,-0.0349305876674159,283.53158686359046,-0.7512915731427289,0.012242849910094417,0.010848679030308119,10 years
TLS,EC-Earth3,SSP2-4.5,r109i1p1f1,2027,-0.05947339410341499,333.22251143089335,-0.7109370349816752,0.17825104744449,0.03396598380736756,5 years
TLS,EC-Earth3,SSP2-4.5,r10i1p1f1,2032,-0.02192238970765812,257.1950217773134,-0.4461540686907783,0.19620430669469352,0.01554747292309296,10 years
TLS,EC-Earth3,SSP2-4.5,r108i1p1f1,2037,-0.008575525057891702,230.15533323547402,-0.3114966770473268,0.25840603715267324,0.007255581815032736,15 years
TLS,EC-Earth3,SSP2-4.5,r108i1p1f1,2032,-0.029042661180299814,271.6329984735135,-0.6402864176707245,0.046126461237432796,0.01231843079951587,10 years
TLS,EC-Earth3,SSP2-4.5,r108i1p1f1,2027,-0.03070190918533058,274.9929383819158,-0.41106543575225923,0.4917532343575618,0.03930980534182781,5 years
TLS,EC-Earth3,SSP2-4.5,r107i1p1f1,2042,-0.010334165570904432,233.7139724462083,-0.4194585983808918,0.06561234666974686,0.0052714249166079755,20 years
TLS,EC-Earth3,SSP2-4.5,r107i1p1f1,2037,-0.01623686627222288,245.68335836279186,-0.4590012391822094,0.08524208424013027,0.008716510249998454,15 years
TLS,EC-Earth3,SSP2-4.5,r107i1p1f1,2032,-0.03865197430650989,291.1094979619474,-0.6246125228708845,0.053533923835415116,0.017085621850288286,10 years
TLS,EC-Earth3,SSP2-4.5,r107i1p1f1,2027,-0.05093824670032348,315.99517061577995,-0.3673615408878798,0.5430053101246851,0.07445762036620744,5 years
TLS,EC-Earth3,SSP2-4.5,r106i1p1f1,2042,-0.009024372986906587,231.06726350783907,-0.48116263026683354,0.03172743800127115,0.0038753050266070337,20 years
TLS,EC-Earth3,SSP2-4.5,r106i1p1f1,2032,-0.031268362399232745,276.1558306785467,-0.7048595438511934,0.02282426027643659,0.011125415343764645,10 years
TLS,EC-Earth3,SSP2-4.5,r101i1p1f1,2042,-0.0134748898942379,240.0897676755461,-0.6230238745583495,0.0033414773542090543,0.003987527219710067,20 years
TLS,EC-Earth3,SSP1-1.9,r145i1p1f1,2032,-0.021982718663850227,257.3387273534836,-0.4779945705470019,0.16231870768697296,0.014281945588942491,10 years
TLS,EC-Earth3,SSP2-4.5,r101i1p1f1,2032,-0.031164324310624252,275.9438349943416,-0.7009395698096481,0.023934758408464717,0.01121130230214837,10 years
TLS,EC-Earth3,SSP1-1.9,r145i1p1f1,2042,0.003522936298961206,205.64226315924896,0.1725238776749399,0.46701025967403687,0.00474086850975718,20 years
TLS,EC-Earth3,SSP1-1.9,r145i1p1f1,2037,-0.000488425098976819,213.77988525245075,-0.01669519398875105,0.9529090263535785,0.008112865827517506,15 years
TLS,EC-Earth3,SSP1-1.9,r145i1p1f1,2027,-0.04636516203533177,306.7038908832712,-0.45016828219630095,0.44682278580328927,0.05309826831615272,5 years
TLS,EC-Earth3,SSP1-1.9,r144i1p1f1,2042,0.002138949912923456,208.4713846499512,0.1218569728971859,0.6088012283389256,0.004106438768363859,20 years
TLS,EC-Earth3,SSP1-1.9,r144i1p1f1,2037,-0.006065654047905968,225.1121815925576,-0.25148848418680614,0.3659072588954888,0.006474414939549919,15 years
TLS,EC-Earth3,SSP1-1.9,r144i1p1f1,2032,-0.01898618822125555,251.29669723506638,-0.43531611925143926,0.20860653514279903,0.013882398794429407,10 years
TLS,EC-Earth3,SSP1-1.9,r144i1p1f1,2027,-0.07750985605390498,369.7993893135873,-0.7899202645975317,0.11187364132077414,0.0347393726194169,5 years
TLS,EC-Earth3,SSP1-1.9,r146i1p1f1,2027,-0.0018918871628358148,216.65835013142737,-0.02679955652454277,0.9658818298179772,0.04074281020702123,5 years
TLS,EC-Earth3,SSP1-1.9,r143i1p1f1,2042,0.0043225864041290555,204.04746151013788,0.2307902603393972,0.32759536266360134,0.0042954074521518405,20 years
